ID,First_Author,Year,Title,Order,Family,Genus,Species_reported,Species_accepted,Class,Major,Minor
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Malpighiales,Ochnaceae,Luxemburgia,Luxemburgia ciliatibracteata,Luxemburgia ciliatibracteata,Viability,,
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Malpighiales,Ochnaceae,Luxemburgia,Luxemburgia damazioana,Luxemburgia damazioana,Viability,,
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Lamiales,Orobanchaceae,Esterhazya,Esterhazya splendida,Esterhazya splendida,Viability,,
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Lamiales,Orobanchaceae,Physocalyx,Physocalyx major,Physocalyx major,Viability,,
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Fabales,Polygalaceae,Polygala,Polygala paniculata,Polygala paniculata,Viability,,
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Gentianales,Rubiaceae,Declieuxia,Declieuxia fruticosa,Declieuxia fruticosa,Viability,,
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Gentianales,Rubiaceae,Palicourea,Palicourea rigida,Palicourea rigida,Viability,,
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Pandanales,Velloziaceae,Vellozia,Vellozia compacta,Vellozia compacta,Viability,,
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Pandanales,Velloziaceae,Vellozia,Vellozia nanuzae,Vellozia nanuzae,Viability,,
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Myrtales,Vochysiaceae,Vochysia,Vochysia pygmaea,Vochysia pygmaea,Viability,,
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Myrtales,Vochysiaceae,Vochysia,Vochysia thyrsoidea,Vochysia thyrsoidea,Viability,,
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Apiales,Apiaceae,Eryngium,Eryngium horridum,Eryngium horridum,Abiotic,Light,Availability
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Asterales,Asteraceae,Heterocondylus,Heterocondylus pumilus,Heterocondylus pumilus,Abiotic,Light,Availability
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Asterales,Asteraceae,Lepidaploa,Lepidaploa rufogrisea,Lepidaploa rufogrisea,Abiotic,Light,Availability
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Asterales,Asteraceae,Mikania,Mikania itambana,Mikania itambana,Abiotic,Light,Availability
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Poales,Bromeliaceae,Vriesea,Vriesea atropurpurea,Vriesea atropurpurea,Abiotic,Light,Availability
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Caryophyllales,Cactaceae,Cipocereus,Cipocereus minensis,Cipocereus minensis,Abiotic,Light,Availability
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Caryophyllales,Cactaceae,Pilosocereus,Pilosocereus aurisetus,Pilosocereus aurisetus,Abiotic,Light,Availability
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Dilleniales,Dilleniaceae,Davilla,Davilla grandiflora,Davilla grandiflora,Abiotic,Light,Availability
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Ericales,Ericaceae,Agarista,Agarista virgata,Agarista virgata,Abiotic,Light,Availability
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Ericales,Ericaceae,Gaylussacia,Gaylussacia montana,Gaylussacia montana,Abiotic,Light,Availability
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Ericales,Ericaceae,Gaylussacia,Gaylussacia reticulata,Gaylussacia reticulata,Abiotic,Light,Availability
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Fabales,Fabaceae,Mimosa,Mimosa macedoana,Mimosa macedoana,Abiotic,Light,Availability
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Gentianales,Gentianaceae,Calolisianthus,Calolisianthus pedunculatus,Calolisianthus pedunculatus,Abiotic,Light,Availability
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Asparagales,Iridaceae,Pseudotrimezia,Trimezia juncifolia,Pseudotrimezia juncifolia,Abiotic,Light,Availability
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Myrtales,Melastomataceae,Cambessedesia,Cambessedesia corymbosa,Cambessedesia corymbosa,Abiotic,Light,Availability
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Malpighiales,Ochnaceae,Luxemburgia,Luxemburgia ciliatibracteata,Luxemburgia ciliatibracteata,Abiotic,Light,Availability
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Malpighiales,Ochnaceae,Luxemburgia,Luxemburgia damazioana,Luxemburgia damazioana,Abiotic,Light,Availability
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Lamiales,Orobanchaceae,Esterhazya,Esterhazya splendida,Esterhazya splendida,Abiotic,Light,Availability
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Lamiales,Orobanchaceae,Physocalyx,Physocalyx major,Physocalyx major,Abiotic,Light,Availability
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Fabales,Polygalaceae,Polygala,Polygala paniculata,Polygala paniculata,Abiotic,Light,Availability
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Gentianales,Rubiaceae,Declieuxia,Declieuxia fruticosa,Declieuxia fruticosa,Abiotic,Light,Availability
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Gentianales,Rubiaceae,Palicourea,Palicourea rigida,Palicourea rigida,Abiotic,Light,Availability
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Pandanales,Velloziaceae,Vellozia,Vellozia compacta,Vellozia compacta,Abiotic,Light,Availability
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Pandanales,Velloziaceae,Vellozia,Vellozia nanuzae,Vellozia nanuzae,Abiotic,Light,Availability
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Myrtales,Vochysiaceae,Vochysia,Vochysia pygmaea,Vochysia pygmaea,Abiotic,Light,Availability
15,"Dayrell, R. L. C.",2017,Phylogeny strongly drives seed dormancy and quality in a climatically buffered hotspot for plant endemism,Myrtales,Vochysiaceae,Vochysia,Vochysia thyrsoidea,Vochysia thyrsoidea,Abiotic,Light,Availability
16,"Duarte, A. A.",2018,Seed germination of bromeliad species from the campo rupestre: thermal time requirements and response under predicted climate-change scenarios,Poales,Bromeliaceae,Tillandsia,Tillandsia gardneri,Tillandsia gardneri,Abiotic,Temperature,Constant
16,"Duarte, A. A.",2018,Seed germination of bromeliad species from the campo rupestre: thermal time requirements and response under predicted climate-change scenarios,Poales,Bromeliaceae,Vriesea,Vriesea bituminosa,Vriesea bituminosa,Abiotic,Temperature,Constant
16,"Duarte, A. A.",2018,Seed germination of bromeliad species from the campo rupestre: thermal time requirements and response under predicted climate-change scenarios,Poales,Bromeliaceae,Vriesea,Vriesea friburgensis,Vriesea friburgensis,Abiotic,Temperature,Constant
16,"Duarte, A. A.",2018,Seed germination of bromeliad species from the campo rupestre: thermal time requirements and response under predicted climate-change scenarios,Poales,Bromeliaceae,Tillandsia,Tillandsia gardneri,Tillandsia gardneri,Abiotic,Light,Availability
16,"Duarte, A. A.",2018,Seed germination of bromeliad species from the campo rupestre: thermal time requirements and response under predicted climate-change scenarios,Poales,Bromeliaceae,Vriesea,Vriesea bituminosa,Vriesea bituminosa,Abiotic,Light,Availability
16,"Duarte, A. A.",2018,Seed germination of bromeliad species from the campo rupestre: thermal time requirements and response under predicted climate-change scenarios,Poales,Bromeliaceae,Vriesea,Vriesea friburgensis,Vriesea friburgensis,Abiotic,Light,Availability
17,"Duarte, D. M.",2015,Interactions between substrate temperature and humidity in signalling cyclical dormancy in seeds of two perennial tropical species,Poales,Eriocaulaceae,Comanthera,Comanthera bisulcata,Comanthera bisulcata,Abiotic,Temperature,Constant
17,"Duarte, D. M.",2015,Interactions between substrate temperature and humidity in signalling cyclical dormancy in seeds of two perennial tropical species,Poales,Eriocaulaceae,Syngonanthus,Syngonanthus verticillatus,Syngonanthus verticillatus,Abiotic,Temperature,Constant
17,"Duarte, D. M.",2015,Interactions between substrate temperature and humidity in signalling cyclical dormancy in seeds of two perennial tropical species,Poales,Eriocaulaceae,Comanthera,Comanthera bisulcata,Comanthera bisulcata,Viability,,
17,"Duarte, D. M.",2015,Interactions between substrate temperature and humidity in signalling cyclical dormancy in seeds of two perennial tropical species,Poales,Eriocaulaceae,Syngonanthus,Syngonanthus verticillatus,Syngonanthus verticillatus,Viability,,
17,"Duarte, D. M.",2015,Interactions between substrate temperature and humidity in signalling cyclical dormancy in seeds of two perennial tropical species,Poales,Eriocaulaceae,Comanthera,Comanthera bisulcata,Comanthera bisulcata,Dormancy,,
17,"Duarte, D. M.",2015,Interactions between substrate temperature and humidity in signalling cyclical dormancy in seeds of two perennial tropical species,Poales,Eriocaulaceae,Syngonanthus,Syngonanthus verticillatus,Syngonanthus verticillatus,Dormancy,,
17,"Duarte, D. M.",2015,Interactions between substrate temperature and humidity in signalling cyclical dormancy in seeds of two perennial tropical species,Poales,Eriocaulaceae,Comanthera,Comanthera bisulcata,Comanthera bisulcata,Longevity,In situ,
17,"Duarte, D. M.",2015,Interactions between substrate temperature and humidity in signalling cyclical dormancy in seeds of two perennial tropical species,Poales,Eriocaulaceae,Syngonanthus,Syngonanthus verticillatus,Syngonanthus verticillatus,Longevity,In situ,
18,"Feitosa, S. S.",2009,Estudos de viabilidade de sementes de candeia Eremanthus erythropappus (DC). MacLeish por meio de testes de germinação e raios X,Asterales,Asteraceae,Eremanthus,Eremanthus erythropappus,Eremanthus erythropappus,Viability,,
18,"Feitosa, S. S.",2009,Estudos de viabilidade de sementes de candeia Eremanthus erythropappus (DC). MacLeish por meio de testes de germinação e raios X,Asterales,Asteraceae,Eremanthus,Eremanthus erythropappus,Eremanthus erythropappus,Viability,,
18,"Feitosa, S. S.",2009,Estudos de viabilidade de sementes de candeia Eremanthus erythropappus (DC). MacLeish por meio de testes de germinação e raios X,Asterales,Asteraceae,Eremanthus,Eremanthus erythropappus,Eremanthus erythropappus,Viability,,
18,"Feitosa, S. S.",2009,Estudos de viabilidade de sementes de candeia Eremanthus erythropappus (DC). MacLeish por meio de testes de germinação e raios X,Asterales,Asteraceae,Eremanthus,Eremanthus erythropappus,Eremanthus erythropappus,Viability,,
18,"Feitosa, S. S.",2009,Estudos de viabilidade de sementes de candeia Eremanthus erythropappus (DC). MacLeish por meio de testes de germinação e raios X,Asterales,Asteraceae,Eremanthus,Eremanthus erythropappus,Eremanthus erythropappus,Viability,,
19,"Fernandes, A. F.",2021,The effect of fire on seed germination of campo rupestre species in the South American Cerrado,Asterales,Asteraceae,Lychnophora,Lychnophora ericoides,Lychnophora ericoides,Abiotic,Fire,Heat
19,"Fernandes, A. F.",2021,The effect of fire on seed germination of campo rupestre species in the South American Cerrado,Poales,Poaceae,Echinolaena,Echinolaena inflexa,Echinolaena inflexa,Abiotic,Fire,Heat
19,"Fernandes, A. F.",2021,The effect of fire on seed germination of campo rupestre species in the South American Cerrado,Poales,Poaceae,Homolepis,Homolepis longispicula,Homolepis longispicula,Abiotic,Fire,Heat
19,"Fernandes, A. F.",2021,The effect of fire on seed germination of campo rupestre species in the South American Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia caruncularis,Vellozia caruncularis,Abiotic,Fire,Heat
19,"Fernandes, A. F.",2021,The effect of fire on seed germination of campo rupestre species in the South American Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia epidendroides,Vellozia epidendroides,Abiotic,Fire,Heat
19,"Fernandes, A. F.",2021,The effect of fire on seed germination of campo rupestre species in the South American Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia nanuzae,Vellozia nanuzae,Abiotic,Fire,Heat
19,"Fernandes, A. F.",2021,The effect of fire on seed germination of campo rupestre species in the South American Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia resinosa,Vellozia resinosa,Abiotic,Fire,Heat
19,"Fernandes, A. F.",2021,The effect of fire on seed germination of campo rupestre species in the South American Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia variabilis,Vellozia variabilis,Abiotic,Fire,Heat
19,"Fernandes, A. F.",2021,The effect of fire on seed germination of campo rupestre species in the South American Cerrado,Poales,Xyridaceae,Xyris,Xyris pilosa,Xyris pilosa,Abiotic,Fire,Heat
19,"Fernandes, A. F.",2021,The effect of fire on seed germination of campo rupestre species in the South American Cerrado,Asterales,Asteraceae,Lychnophora,Lychnophora ericoides,Lychnophora ericoides,Abiotic,Light,Availability
19,"Fernandes, A. F.",2021,The effect of fire on seed germination of campo rupestre species in the South American Cerrado,Poales,Poaceae,Echinolaena,Echinolaena inflexa,Echinolaena inflexa,Abiotic,Light,Availability
19,"Fernandes, A. F.",2021,The effect of fire on seed germination of campo rupestre species in the South American Cerrado,Poales,Poaceae,Homolepis,Homolepis longispicula,Homolepis longispicula,Abiotic,Light,Availability
19,"Fernandes, A. F.",2021,The effect of fire on seed germination of campo rupestre species in the South American Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia caruncularis,Vellozia caruncularis,Abiotic,Light,Availability
19,"Fernandes, A. F.",2021,The effect of fire on seed germination of campo rupestre species in the South American Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia epidendroides,Vellozia epidendroides,Abiotic,Light,Availability
