ID,Order,Family,Genus,Species_reported,Authority_reported,Species_accepted,Authority_accepted,Latitude,Longitude,Location,Outcrop,Growth_form,Distribution,Microhabitat,Dispersal_period,Dispersal_syndrome,Seed_number,Embryoless,Nonviable,Nondormant,Dormant,Viable,Length,Width,Thickness,Dry_mass,Water_content,Dormancy,Dormancy_class,Dessication_tolerance,Notes
85,Poales,Bromeliaceae,Encholirium,Encholirium subsecundum,(Baker) Mez.,Encholirium subsecundum,(Baker) Mez,NA,NA,"Diamantina, Minas Gerais",Quartzite,Herb,Restricted,Xeric,ED,Anemochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,ND,ND,Orthodox,Moisture content values correspond to those at Table 2
86,Asterales,Asteraceae,Eremanthus,Eremanthus incanus,(Less.) Less,Eremanthus incanus,(Less.) Less,-20.35,-43.50,Parque Natural Municipal das Andorinhas,Ironstone,Tree,Widespread,Xeric,ER,Anemochory,NA,NA,NA,NA,NA,NA,2.4,0.68,NA,0.23,NA,ND,ND,NA,NA
87,Asterales,Asteraceae,Eremanthus,Eremanthus elaeagnus,(Mart. ex DC.) Sch.Bip.,Eremanthus elaeagnus,(Mart. ex DC.) Sch.Bip.,-19.39,-43.54,Serra do Cipó,Quartzite,Tree,Widespread,Mesic/Xeric,LD,Anemochory,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NC,NA,NA,NA
87,Asterales,Asteraceae,Eremanthus,Eremanthus glomerulatus,Less.,Eremanthus glomerulatus,Less.,-19.39,-43.54,Serra do Cipó,Quartzite,Tree,Widespread,Mesic/Xeric,NA,Anemochory,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC,NA,NA,NA
87,Asterales,Asteraceae,Eremanthus,Eremanthus incanus,(Less.) Less,Eremanthus incanus,(Less.) Less,-20.35,-43.50,Parque Natural Municipal das Andorinhas,Ironstone,Tree,Widespread,Mesic/Xeric,ER,Anemochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC,NA,NA,NA
88,Pandanales,Velloziaceae,Vellozia,Vellozia alutacea,Pohl,Vellozia alutacea,Pohl,-19.37,-43.54,Serra do Cipó,Quartzite,Herb,Widespread,Mesic/Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,NA,NA
88,Pandanales,Velloziaceae,Vellozia,Vellozia caruncularis,Mart. ex Seub.,Vellozia caruncularis,Mart. ex Seub.,-19.28,-43.55,Serra do Cipó,Quartzite,NA,Restricted,Xeric,LR,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,NA,NA
88,Pandanales,Velloziaceae,Vellozia,Vellozia intermedia,Seub.,Vellozia intermedia,Seub.,-20.63,-46.25,"Lago de Furnas, Capitólio, Minas Gerais",Quartzite,NA,Restricted,Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,NA,NA
89,Pandanales,Velloziaceae,Vellozia,Vellozia albiflora,Pohl,Vellozia albiflora,Pohl,-19.39,-43.69,Serra do Cipó,Quartzite,Herb,Restricted,Xeric,LR,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,NA,ND,ND,NA,NA
89,Pandanales,Velloziaceae,Vellozia,Vellozia alutacea,Pohl,Vellozia alutacea,Pohl,-19.37,-43.54,Serra do Cipó,Quartzite,Herb,Widespread,Mesic/Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,ND,ND,NA,NA
89,Pandanales,Velloziaceae,Vellozia,Vellozia caruncularis,Mart. ex Seub.,Vellozia caruncularis,Mart. ex Seub.,-19.28,-43.55,Serra do Cipó,Quartzite,Herb,Restricted,Xeric,LR,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,NA,ND,ND,NA,NA
89,Pandanales,Velloziaceae,Vellozia,Vellozia gigantea,N. L. Menezes & Mello-Silva,Vellozia gigantea,N.L. Menezes & Mello-Silva,-19.28,-43.58,Serra do Cipó,Quartzite,Tree,Restricted,Xeric,ER,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,NA,ND,ND,NA,NA
89,Pandanales,Velloziaceae,Vellozia,Vellozia glabra,J.C.Mikan,Vellozia glabra,J.C.Mikan,-19.39,-43.69,Serra do Cipó,Quartzite,Shrub,Restricted,Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,NA,ND,ND,NA,NA
89,Pandanales,Velloziaceae,Vellozia,Vellozia glandulifera,Goethart & Henrard,Vellozia glandulifera,Goethart & Henrard,-19.28,-43.58,Serra do Cipó,Quartzite,Herb,Restricted,Xeric,ER,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,ND,ND,NA,NA
89,Pandanales,Velloziaceae,Vellozia,Vellozia glauca,Pohl,Vellozia glauca,Pohl,-16.55,-42.90,Parque Estadual do Grão Mogol,Quartzite,Tree,Widespread,Xeric,ER,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,NA,ND,ND,NA,NA
89,Pandanales,Velloziaceae,Vellozia,Vellozia intermedia,Seub.,Vellozia intermedia,Seub.,-20.63,-46.25,"Lago de Furnas, Capitólio, Minas Gerais",Quartzite,Herb,Restricted,Xeric,LR,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,ND,ND,NA,NA
89,Pandanales,Velloziaceae,Vellozia,Vellozia lilacina,L.B.Sm. & Ayensu,Vellozia lilacina,L.B.Sm. & Ayensu,-19.39,-43.69,Serra do Cipó,Quartzite,Shrub,Restricted,Xeric,LR,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,NA,ND,ND,NA,NA
89,Pandanales,Velloziaceae,Vellozia,Vellozia nivea,L.B.Sm. & Ayensu,Vellozia nivea,L.B.Sm. & Ayensu,-20.65,-46.26,"Lago de Furnas, Capitólio, Minas Gerais",Quartzite,Shrub,Restricted,Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,ND,ND,NA,NA
89,Pandanales,Velloziaceae,Vellozia,Vellozia pusilla,Pohl,Vellozia pusilla,Pohl,-19.04,-43.61,Serra do Cipó,Quartzite,Herb,Restricted,Xeric,ED,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,ND,ND,NA,NA
90,Poales,Bromeliaceae,Pitcairnia,Pitcairnia albiflos,Herb.,Pitcairnia albiflos,Herb.,-22.94,-43.15,"Pão de Açucar, Rio de Janeiro, Rio de Janeiro",Granite,Herb,Restricted,Xeric,NA,Anemochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC,NA,NA,NA
90,Poales,Bromeliaceae,Pitcairnia,Pitcairnia staminea,G.Lodd.,Pitcairnia staminea,G.Lodd.,-22.94,-43.15,"Pão de Açucar, Rio de Janeiro, Rio de Janeiro",Granite,Herb,Restricted,Xeric,NA,Anemochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC,NA,NA,NA
91,Asterales,Asteraceae,Cavalcantia,Cavalcantia glomerata,(G.M.Barroso & R.M.King) R.M.King & H.Rob.,Cavalcantia glomerata,(G.M.Barroso & R.M.King) R.M.King & H.Rob.,NA,NA,Serra dos Carajás,Ironstone,Herb,Widespread,Xeric,NA,Anemochory,NA,1,7,31,61,92,NA,NA,NA,0.05275,9.4,D,PD,NA,NA
91,Asterales,Asteraceae,Cavalcantia,Cavalcantia percymosa,R.M.King & H.Rob.,Cavalcantia percymosa,R.M.King & H.Rob.,NA,NA,Serra dos Carajás,Ironstone,Herb,Widespread,Mesic,NA,Anemochory,NA,2,6,3,89,92,NA,NA,NA,0.06650,4.5,D,PD,NA,NA
91,Asterales,Asteraceae,Lepidaploa,Lepidaploa arenaria,(Mart. ex DC.) H.Rob.,Lepidaploa arenaria,(Mart. ex DC.) H.Rob.,NA,NA,Serra dos Carajás,Ironstone,Shrub,Widespread,Xeric,NA,Anemochory,NA,66,17,9,8,17,52.94117647,NA,NA,0.49575,8.9,ND,ND,NA,NA
91,Asterales,Asteraceae,Lepidaploa,Lepidaploa paraensis,(H.Rob.) H.Rob.,Lepidaploa paraensis,(H.Rob.) H.Rob.,NA,NA,Serra dos Carajás,Ironstone,Shrub,Widespread,Mesic/Xeric,NA,Anemochory,NA,93,2,5,0,5,NA,NA,NA,0.287,7.6,NC,NA,NA,NA
91,Asterales,Asteraceae,Monogereion,Monogereion carajensis,G.M.Barroso & R.M.King,Monogereion carajensis,G.M.Barroso & R.M.King,NA,NA,Serra dos Carajás,Ironstone,Herb,Widespread,Xeric,NA,Anemochory,NA,0,9,2,89,91,NA,NA,NA,0.062,14.2,D,PD,NA,NA
91,Asterales,Asteraceae,Parapiqueria,Parapiqueria cavalcantei,R.M.King & H.Rob.,Parapiqueria cavalcantei,R.M.King & H.Rob.,NA,NA,Serra dos Carajás,Ironstone,Herb,Widespread,Mesic/Xeric,NA,Autochory,NA,12,59,26,3,29,89.65517241,NA,NA,0.0105,9.8,ND,ND,NA,NA
91,Asterales,Asteraceae,Praxelis,Praxelis asperulacea,(Baker) R.M.King & H.Rob.,Praxelis asperulacea,(Baker) R.M.King & H.Rob.,NA,NA,Serra dos Carajás,Ironstone,Herb,Widespread,Mesic/Xeric,NA,Zoochory,NA,20,16,58,6,64,90.625,NA,NA,0.2375,9.1,ND,ND,NA,NA
91,Lamiales,Bignoniaceae,Anemopaegma,Anemopaegma carajasense,A.H. Gentry ex Firetti-Leggieri,Anemopaegma carajasense,A.H. Gentry ex Firetti-Leggieri,NA,NA,Serra dos Carajás,Ironstone,Shrub,Restricted,Xeric,NA,Anemochory,NA,0,26,74,0,74,100,NA,NA,36.637,7.2,ND,ND,NA,NA
91,Poales,Bromeliaceae,Dyckia,Dyckia duckei,L.B.Sm.,Dyckia duckei,L.B.Sm.,NA,NA,Serra dos Carajás,Ironstone,Herb,Restricted,Xeric,NA,Anemochory,NA,30,27,39,4,43,90.69767442,NA,NA,0.976,13.5,ND,ND,NA,NA
91,Solanales,Convolvulaceae,Ipomoea,Ipomoea cavalcantei,D.F.Austin,Ipomoea cavalcantei,D.F.Austin,NA,NA,Serra dos Carajás,Ironstone,Liana,Widespread,Mesic,NA,Autochory,NA,0,14,6,80,86,6.976744186,NA,NA,24.184,11.3,D,NA,NA,NA
91,Solanales,Convolvulaceae,Ipomoea,Ipomoea marabaensis,D.F.Austin & Secco,Ipomoea marabaensis,D.F.Austin & Secco,NA,NA,Serra dos Carajás,Ironstone,Liana,Restricted,Mesic/Xeric,NA,Autochory,NA,0,71,2,27,29,NA,NA,NA,36.563,10.3,D,PY,NA,NA
91,Solanales,Convolvulaceae,Ipomoea,Ipomoea maurandioides,Meisn.,Ipomoea maurandioides,Meisn.,NA,NA,Serra dos Carajás,Ironstone,Liana,Widespread,Xeric,NA,Autochory,NA,0,12,5,83,83,NA,NA,NA,20.7,7.8,D,PY,NA,NA
91,Solanales,Convolvulaceae,Operculina,Operculina hamiltonii,(G.Don) D.F.Austin & Staples,Operculina hamiltonii,(G.Don) D.F.Austin & Staples,NA,NA,Serra dos Carajás,Ironstone,Liana,Widespread,Mesic/Xeric,NA,Autochory,NA,0,16,4,80,84,NA,NA,NA,151.793,6,D,PY,NA,NA
91,Poales,Cyperaceae,Bulbostylis,Bulbostylis cangae,C.S. Nunes & A. Gil,Bulbostylis cangae,C.S. Nunes & A. Gil,NA,NA,Serra dos Carajás,Ironstone,Herb,Restricted,Xeric,NA,Autochory,NA,12,18,2,68,70,NA,NA,NA,0.137,7.7,D,PD,NA,NA
91,Poales,Cyperaceae,Bulbostylis,Bulbostylis conifera,(Kunth) C.B.Clarke,Bulbostylis conifera,(Kunth) C.B.Clarke,NA,NA,Serra dos Carajás,Ironstone,Herb,Widespread,Xeric,NA,Autochory,NA,8,48,0,45,45,NA,NA,NA,0.86,4.6,D,PD,NA,NA
91,Poales,Cyperaceae,Hypolytrum,Hypolytrum paraense,M.Alves & W.W.Thomas,Hypolytrum paraense,M.Alves & W.W.Thomas,NA,NA,Serra dos Carajás,Ironstone,Herb,Widespread,Mesic,NA,Autochory,NA,0,22,3,75,78,NA,NA,NA,12.611,14.8,D,PD,NA,NA
91,Poales,Eriocaulaceae,Paepalanthus,Paepalanthus fasciculoides,Hensold,Paepalanthus fasciculoides,Hensold,NA,NA,Serra dos Carajás,Ironstone,Herb,Widespread,Xeric,NA,Anemochory,NA,0,11,71,18,89,79.7752809,NA,NA,2.2805,3.9,D,NA,NA,NA
91,Fabales,Fabaceae,Bauhinia,Bauhinia pulchella,Benth.,Bauhinia pulchella,Benth.,NA,NA,Serra dos Carajás,Ironstone,Shrub,Widespread,Mesic/Xeric,NA,Autochory,NA,3,29,68,0,68,100,NA,NA,44.725,15.9,ND,ND,NA,NA
91,Fabales,Fabaceae,Chamaecrista,Chamaecrista desvauxii,(Collad.) Killip,Chamaecrista desvauxii,(Collad.) Killip,NA,NA,Serra dos Carajás,Ironstone,Shrub,Widespread,Mesic/Xeric,NA,Autochory,NA,8,10,77,5,82,93.90243902,NA,NA,7.2975,8.9,ND,ND,NA,NA
91,Fabales,Fabaceae,Dioclea,Dioclea apurensis,Kunth,Dioclea apurensis,Kunth,NA,NA,Serra dos Carajás,Ironstone,Liana,Widespread,Mesic/Xeric,NA,Autochory,NA,5,15,31,49,80,NA,NA,NA,175.152,10,D,PY,NA,NA
91,Fabales,Fabaceae,Mimosa,Mimosa acutistipula var. ferrea,Barneby,Mimosa acutistipula var. ferrea,Barneby,NA,NA,Serra dos Carajás,Ironstone,Shrub,Widespread,Xeric,NA,Autochory,NA,0,4,77,19,96,80.20833333,NA,NA,6.12850,10.7,ND,ND,NA,NA
91,Fabales,Fabaceae,Mimosa,Mimosa dasilvae,A.S.Silva & R.Secco,Mimosa dasilvae,A.S.Silva & R.Secco,NA,NA,Serra dos Carajás,Ironstone,Shrub,Restricted,Mesic,NA,Autochory,NA,0,36,60,4,64,93.75,NA,NA,13.143,11.8,ND,ND,NA,NA
91,Fabales,Fabaceae,Mimosa,Mimosa skinneri var. carajarum,Barneby,Mimosa skinneri var. carajarum,Barneby,NA,NA,Serra dos Carajás,Ironstone,Herb,Restricted,Mesic,NA,Autochory,NA,0,20,38,42,80,NA,NA,NA,8.32825,7.5,D,PY,NA,NA
91,Gentianales,Gentianaceae,Chelonanthus,Chelonanthus purpurascens,(Aubl.) Struwe et al.,Chelonanthus purpurascens,(Aubl.) Struwe et al.,NA,NA,Serra dos Carajás,Ironstone,Herb,Widespread,Mesic,NA,Autochory,NA,2,35,50,13,63,79.36507937,NA,NA,0.02075,10.2,ND,ND,NA,NA
91,Lamiales,Lentibulariaceae,Utricularia,Utricularia neottioides,A.St.-Hil. & Girard,Utricularia neottioides,A.St.-Hil. & Girard,NA,NA,Serra dos Carajás,Ironstone,Herb,Widespread,Mesic,NA,Autochory,NA,3,42,2,53,55,NA,NA,NA,0.00325,23,D,PD,NA,NA
91,Lamiales,Lentibulariaceae,Utricularia,Utricularia physoceras,P.Taylor,Utricularia physoceras,P.Taylor,NA,NA,Serra dos Carajás,Ironstone,Herb,Restricted,Mesic/Xeric,NA,Autochory,NA,5,31,5,59,64,NA,NA,NA,0.00375,25,D,PD,NA,NA
91,Lamiales,Lentibulariaceae,Utricularia,Utricularia subulata,L.,Utricularia subulata,L.,NA,NA,Serra dos Carajás,Ironstone,Herb,Widespread,Mesic,NA,Autochory,NA,3,40,0,57,57,NA,NA,NA,NA,NA,D,PD,NA,NA
91,Myrtales,Melastomataceae,Brasilianthus,Brasilianthus carajensis,Almeda & Michelangeli,Brasilianthus carajensis,Almeda & Michelangeli,NA,NA,Serra dos Carajás,Ironstone,Herb,Restricted,Mesic/Xeric,NA,Autochory,NA,22,31,27,20,47,NA,NA,NA,0.03275,6.2,ND,ND,NA,NA
91,Myrtales,Melastomataceae,Pleroma,Pleroma carajasense,"K.Rocha, R.Goldenb. & F.S.Mey",Pleroma carajasense,"K.Rocha, R.Goldenb. & F.S.Mey",NA,NA,Serra dos Carajás,Ironstone,Shrub,Widespread,Xeric,NA,Anemochory,NA,40,10,37,13,50,NA,NA,NA,0.081,NA,ND,ND,NA,NA
91,Myrtales,Melastomataceae,Tibouchina,Tibouchina edmundoi,Brade,Tibouchina edmundoi,Brade,NA,NA,Serra dos Carajás,Ironstone,Shrub,Widespread,Xeric,NA,Autochory,NA,98,0,2,0,2,NA,NA,NA,0.007,12.21,ND,ND,NA,NA
91,Malpighiales,Ochnaceae,Sauvagesia,Sauvagesia tenella,Lam.,Sauvagesia tenella,Lam.,NA,NA,Serra dos Carajás,Ironstone,Herb,Widespread,Mesic/Xeric,NA,Autochory,NA,5,23,0,72,72,NA,NA,NA,0.01230769231,5.5,D,PD,NA,NA
91,Asparagales,Orchidaceae,Epidendrum,Epidendrum nocturnum,Jacq.,Epidendrum nocturnum,Jacq.,NA,NA,Serra dos Carajás,Ironstone,Herb,Widespread,Mesic/Xeric,NA,Anemochory,NA,0,56,NA,NA,NA,NA,NA,NA,0.5638,21.7,NC,NA,NA,NA
91,Asparagales,Orchidaceae,Sobralia,Sobralia liliastrum,Salzm. ex Lindl.,Sobralia liliastrum,Salzm. ex Lindl.,NA,NA,Serra dos Carajás,Ironstone,Herb,Widespread,Xeric,NA,Anemochory,NA,0,81,NA,NA,NA,NA,NA,NA,0.5638,22.5,NC,NA,NA,NA
91,Lamiales,Orobanchaceae,Buchnera,Buchnera carajasensis,Scatigna & N.Mota,Buchnera carajasensis,Scatigna & N.Mota,NA,NA,Serra dos Carajás,Ironstone,Herb,Widespread,Mesic,NA,Autochory,NA,7,67,0,26,26,NA,NA,NA,0.02525,4.8,D,PD,NA,NA
91,Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,Peperomia sp.,NA,NA,NA,Serra dos Carajás,Ironstone,Herb,NA,NA,NA,Zoochory,NA,3,40,54,3,57,94.73684211,NA,NA,0.10825,4.3,ND,ND,NA,NA
91,Poales,Poaceae,Axonopus,Axonopus carajasensis,Bastos,Axonopus carajasensis,Bastos,NA,NA,Serra dos Carajás,Ironstone,Herb,Widespread,Xeric,NA,Autochory,NA,82,11,2,5,7,NA,NA,NA,0.22975,9.99,NC,NA,NA,NA
91,Poales,Poaceae,Axonopus,Axonopus longispicus,(Döll) Kuhlm.,Axonopus longispicus,(Döll) Kuhlm.,NA,NA,Serra dos Carajás,Ironstone,Herb,Widespread,Mesic,NA,Autochory,NA,84,0,16,0,16,100,NA,NA,0.17825,11.1,ND,ND,NA,NA
91,Poales,Poaceae,Paspalum,Paspalum cangarum,"C.O. Moura, P.L.Viana & R.C. Oliveira",Paspalum cangarum,"C.O. Moura, P.L.Viana & R.C. Oliveira",NA,NA,Serra dos Carajás,Ironstone,Herb,Restricted,Mesic,NA,Anemochory,NA,96,3,1,0,1,NA,NA,NA,0.54525,10.3,NC,NA,NA,NA
91,Poales,Poaceae,Paspalum,Paspalum cinerascens,(Döll) A.G.Burm. & C.N.Bastos,Paspalum cinerascens,(Döll) A.G.Burm. & C.N.Bastos,NA,NA,Serra dos Carajás,Ironstone,Herb,Widespread,Mesic,NA,Anemochory,NA,90,6,2,2,4,NA,NA,NA,0.18275,10.8,NC,NA,NA,NA
91,Poales,Poaceae,Sporobolus,Sporobolus multiramosus,Longhi-Wagner & Boechat,Sporobolus multiramosus,Longhi-Wagner & Boechat,NA,NA,Serra dos Carajás,Ironstone,Herb,Widespread,Xeric,NA,Autochory,NA,1,32,49,18,67,73.13432836,NA,NA,0.33325,12.4,ND,ND,NA,NA
91,Poales,Poaceae,Trachypogon,Trachypogon spicatus,(L.f.) Kuntze,Trachypogon spicatus,(L.f.) Kuntze,NA,NA,Serra dos Carajás,Ironstone,Herb,Widespread,Mesic/Xeric,NA,Zoochory,NA,82,0,14,4,18,77.77777778,NA,NA,1.063,7.7,ND,ND,NA,NA
91,Gentianales,Rubiaceae,Borreria,Borreria carajasensis,E.L.Cabral & L.M.Miguel,Borreria carajasensis,E.L.Cabral & L.M.Miguel,NA,NA,Serra dos Carajás,Ironstone,Shrub,Restricted,Mesic/Xeric,NA,Autochory,NA,3,41,26,30,56,46.42857143,NA,NA,0.5805,11.5,D,NA,NA,NA
91,Gentianales,Rubiaceae,Borreria,Borreria elaiosulcata,E.L.Cabral & L.M.Miguel,Borreria elaiosulcata,E.L.Cabral & L.M.Miguel,NA,NA,Serra dos Carajás,Ironstone,Shrub,Restricted,Mesic/Xeric,NA,Autochory,NA,2,11,65,22,87,74.71264368,NA,NA,0.57925,10.4,ND,ND,NA,NA
91,Gentianales,Rubiaceae,Carajasia,Carajasia cangae,"R.M.Salas, E.L.Cabral & Dessein",Carajasia cangae,"R.M.Salas, E.L.Cabral & Dessein",NA,NA,Serra dos Carajás,Ironstone,Herb,Restricted,Xeric,NA,Autochory,NA,2,37,5,56,61,NA,NA,NA,0.05775,13,D,PD,NA,NA
91,Gentianales,Rubiaceae,Mitracarpus,Mitracarpus carajasensis,"E.L.Cabral, Sobrado & E.B.Souza",Mitracarpus carajasensis,"E.L.Cabral, Sobrado & E.B.Souza",NA,NA,Serra dos Carajás,Ironstone,Herb,Restricted,Xeric,NA,Autochory,NA,0,16,79,5,84,94.04761905,NA,NA,0.11075,12.7,ND,ND,NA,NA
91,Sapindales,Rutaceae,Pilocarpus,Pilocarpus microphyllus,Stapf ex Wardlew.,Pilocarpus microphyllus,Stapf ex Wardlew.,NA,NA,Serra dos Carajás,Ironstone,Shrub,Widespread,Xeric,NA,Autochory,NA,0,17,74,9,83,89.15662651,NA,NA,38.205,7.7,ND,ND,NA,NA
91,Pandanales,Velloziaceae,Vellozia,Vellozia glauca,Pohl,Vellozia glauca,Pohl,NA,NA,Serra dos Carajás,Ironstone,Shrub,Widespread,Xeric,NA,Autochory,NA,18,5,75,2,77,97.4025974,NA,NA,1.045,26.4,ND,ND,NA,NA
91,Poales,Xyridaceae,Xyris,Xyris brachysepala,Kral,Xyris brachysepala,Kral,NA,NA,Serra dos Carajás,Ironstone,Herb,Restricted,Mesic,NA,Autochory,NA,0,14,69,17,86,80.23255814,NA,NA,0.03125,10.8,ND,ND,NA,NA
92,Pandanales,Velloziaceae,Vellozia,Vellozia albiflora,Pohl,Vellozia albiflora,Pohl,-19.39,-43.69,Serra do Cipó,Quartzite,NA,Restricted,Xeric,LR,Autochory,NA,NA,NA,47,15.1,62.1,NA,NA,NA,NA,NA,ND,ND,NA,NA
92,Pandanales,Velloziaceae,Vellozia,Vellozia compacta,Mart. ex Schult. & Schult.f.,Vellozia compacta,Mart. ex Schult. & Schult.f.,-20.04,-44.01,Serra do Cipó,Quartzite,Shrub,Restricted,Xeric,LR,Autochory,NA,NA,NA,88.7,1.4,90.1,NA,NA,NA,NA,NA,ND,ND,NA,NA
92,Pandanales,Velloziaceae,Vellozia,Vellozia glochidea,Pohl,Vellozia glochidea,Pohl,-13.61,-47.80,Reserva Natural Serra do Trombador,Quartzite,Shrub,Widespread,Xeric,ED,Autochory,NA,NA,NA,97,0.5,97.5,NA,NA,NA,NA,NA,ND,ND,NA,NA
92,Pandanales,Velloziaceae,Vellozia,Vellozia goiasensis,L.B.Sm.,Vellozia goiasensis,L.B.Sm.,-10.60,-46.07,Parque Estadual do Jalapão,Quartzite,Shrub,Widespread,Xeric,LD,Autochory,NA,NA,NA,44,9.4,53.4,NA,NA,NA,NA,NA,ND,ND,NA,NA
92,Pandanales,Velloziaceae,Vellozia,Vellozia lilacina,L.B.Sm. & Ayensu,Vellozia lilacina,L.B.Sm. & Ayensu,-19.39,-43.69,Serra do Cipó,Quartzite,NA,Restricted,Xeric,ED,Autochory,NA,NA,NA,48.6,12.8,61.4,NA,NA,NA,NA,NA,ND,ND,NA,NA
92,Pandanales,Velloziaceae,Vellozia,Vellozia squamata,Pohl,Vellozia squamata,Pohl,-13.61,-47.80,Reserva Natural Serra do Trombador,Quartzite,Shrub,Widespread,Mesic/Xeric,ED,Autochory,NA,NA,NA,63.5,0.6,64.1,NA,NA,NA,NA,NA,ND,ND,NA,NA
92,Pandanales,Velloziaceae,Vellozia,Vellozia variabilis,Mart. ex Schult. & Schult.f.,Vellozia variabilis,Mart. ex Schult. & Schult.f.,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Xeric,ED,Autochory,NA,NA,NA,84.7,6.6,91.3,NA,NA,NA,NA,NA,ND,ND,NA,NA
93,Fabales,Fabaceae,Mimosa,Mimosa foliolosa,Benth.,Mimosa foliolosa,Benth.,-19.28,-43.55,Serra do Cipó,Quartzite,Shrub,Widespread,Xeric,ER,Autochory,NA,NA,NA,12.5,14.9,27.4,NA,NA,NA,NA,NA,D,PY,NA,NA
93,Myrtales,Melastomataceae,Fritzschia,Comolia sertularia,(Schrank & Mart. ex DC.) Triana,Fritzschia sertularia,(Schrank & Mart. ex DC.) M.J.R.Rocha & P.J.F.Guim.,-19.28,-43.55,Serra do Cipó,Quartzite,Shrub,Widespread,Xeric,ER,Autochory,NA,NA,NA,1.1,10.2,11.3,NA,NA,NA,NA,NA,D,PD,NA,"Although the paper presents the species as ND, the high percentage of dormant seeds suggest otherwise."
93,Myrtales,Melastomataceae,Microlicia,Microlicia sp.,NA,Microlicia sp.,NA,-19.28,-43.55,Serra do Cipó,Quartzite,Shrub,NA,NA,LD,Autochory,NA,NA,NA,34.7,2.2,36.9,NA,NA,NA,0.06,12.9,ND,ND,NA,NA
93,Myrtales,Melastomataceae,Pleroma,Pleroma cardinale,(Bonpl.) Triana,Pleroma cardinale,(Bonpl.) Triana,-19.28,-43.55,Serra do Cipó,Quartzite,Shrub,Widespread,Xeric,LR,Autochory,NA,NA,NA,24.8,2.8,27.6,NA,NA,NA,0.05,14.6,ND,ND,NA,NA
94,Myrtales,Melastomataceae,Cambessedesia,Cambessedesia regnelliana,Cogn.,Cambessedesia regnelliana,Cogn.,-20.25,-46.78,Serra da Canastra,Quartzite,Shrub,Widespread,Xeric,LD,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,NA,NA
94,Myrtales,Melastomataceae,Miconia,Miconia angelana,R.Romero & R.Goldenb.,Miconia angelana,R.Romero & R.Goldenb.,-20.25,-46.78,Serra da Canastra,Quartzite,Shrub,Widespread,Mesic,NA,Zoochory,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,NA,NA
94,Myrtales,Melastomataceae,Microlicia,Microlicia inquinans,Naudin,Microlicia inquinans,Naudin,-20.25,-46.78,Serra da Canastra,Quartzite,Shrub,Restricted,Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA
94,Myrtales,Melastomataceae,Pleroma,Svitramia hatschbachii,Wurdack,Pleroma gertii,P.J.F.Guim. & Michelang.,-20.25,-46.78,Serra da Canastra,Quartzite,Shrub,Restricted,Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC,NA,NA,NA
94,Myrtales,Melastomataceae,Pleroma,Svitramia minor,R.Romero & A.B.Martins,Pleroma minus,R.Romero & A.B.Martins) P.J.F.Guim.,-20.25,-46.78,Serra da Canastra,Quartzite,Tree,Restricted,Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC,NA,NA,NA
94,Myrtales,Melastomataceae,Pleroma,Svitramia sp.,,Pleroma sp.,,-20.25,-46.78,Serra da Canastra,Quartzite,Shrub,Restricted,Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC,NA,NA,"Name was not available at Flora do Brasil, so species name was not updated."
